x,y,strain_value
295.7424812030075,-518.05,-5.356099538169192e-05
298.2487468671678,-518.05,-5.2330955340546474e-05
300.75501253132825,-518.05,-5.110091529940097e-05
303.26127819548867,-518.05,-5.186377175957731e-05
305.7675438596491,-518.05,-5.501318328924977e-05
308.2738095238095,-518.05,-5.816259481892223e-05
310.7800751879698,-518.05,-5.8556217542356646e-05
313.28634085213025,-518.05,-5.401625008142436e-05
315.7926065162907,-518.05,-4.861051955121217e-05
318.2988721804511,-518.05,-4.573940648367406e-05
320.8051378446115,-518.05,-4.7602673069540636e-05
323.31140350877183,-518.05,-4.946593965540712e-05
325.81766917293226,-518.05,-4.837192417716571e-05
328.3239348370927,-518.05,-4.1969624994543306e-05
330.8302005012531,-518.05,-3.556732581192091e-05
333.3364661654135,-518.05,-3.0098433803646734e-05
335.84273182957384,-518.05,-3.3493264979170265e-05
338.34899749373426,-518.05,-3.6888096154693965e-05
340.8552631578947,-518.05,-3.6834554170281414e-05
343.3615288220551,-518.05,-2.7487337426516175e-05
345.86779448621553,-518.05,-1.8140120682750942e-05
348.37406015037584,-518.05,-1.2423290127795082e-05
350.88032581453626,-518.05,-1.104423763720222e-05
353.3865914786967,-518.05,-9.665185146609354e-06
355.8928571428571,-518.05,-7.3714382001900775e-06
358.39912280701753,-518.05,1.0992918784200262e-06
360.90538847117784,-518.05,9.570021957029746e-06
363.41165413533827,-518.05,1.657867975879169e-05
365.9179197994987,-518.05,2.156781946727188e-05
368.4241854636591,-518.05,2.6556959175752077e-05
370.93045112781954,-518.05,2.7983026347264034e-05
373.43671679197985,-518.05,2.6565833615550734e-05
375.94298245614027,-518.05,2.514864088383737e-05
378.4492481203007,-518.05,2.839578707785199e-05
380.9555137844611,-518.05,3.280650303138632e-05
383.46177944862154,-518.05,3.802838201640983e-05
385.96804511278185,-518.05,4.229441601176947e-05
388.4743107769423,-518.05,4.656045000712929e-05
390.9805764411027,-518.05,5.082648400248911e-05
393.4868421052631,-518.05,5.2881563597035304e-05
395.99310776942355,-518.05,5.3399503465299265e-05
398.49937343358386,-518.05,5.3917443333563225e-05
401.0056390977443,-518.05,5.443538320182721e-05
403.5119047619047,-518.05,5.944498559606928e-05
406.0181704260651,-518.05,6.36489358561482e-05
408.52443609022555,-518.05,6.804333040505093e-05
411.03070175438586,-518.05,7.218931883593493e-05
413.5369674185463,-518.05,7.622894369012362e-05
416.0432330827067,-518.05,7.427894225258714e-05
418.54949874686713,-518.05,6.648418252401537e-05
421.05576441102755,-518.05,5.868942279544361e-05
423.56203007518786,-518.05,5.950039896598688e-05
426.0682957393483,-518.05,6.4846595110899e-05
428.5745614035087,-518.05,7.087536308711373e-05
431.08082706766913,-518.05,7.575421226984271e-05
433.58709273182956,-518.05,7.031083312457738e-05
436.09335839598987,-518.05,6.576663534976005e-05
438.5996240601503,-518.05,6.567495555912844e-05
441.1058897243107,-518.05,6.548027158617137e-05
443.61215538847114,-518.05,6.454216007367616e-05
446.11842105263156,-518.05,6.360404856118097e-05
448.62468671679187,-518.05,6.259165956571298e-05
451.1309523809523,-518.05,6.12270515380801e-05
453.6372180451127,-518.05,5.9862443510447217e-05
456.14348370927314,-518.05,5.849783548281434e-05
458.64974937343356,-518.05,6.081876709381729e-05
461.156015037594,-518.05,6.863037231976726e-05
463.6622807017543,-518.05,7.632633135019139e-05
466.1685463659147,-518.05,7.830245267140556e-05
468.67481203007515,-518.05,7.95996085977721e-05
471.18107769423557,-518.05,8.098457157024598e-05
473.687343358396,-518.05,8.283656058211301e-05
476.1936090225563,-518.05,8.468854959397997e-05
478.6998746867167,-518.05,8.654053860584702e-05
481.20614035087715,-518.05,0.0001005184738464787
483.7124060150376,-518.05,0.00011726034947709605
486.218671679198,-518.05,0.00013328633769745226
488.7249373433583,-518.05,0.00014160443601847378
491.23120300751873,-518.05,0.00015232320991076978
493.73746867167915,-518.05,0.00016304198380306581
496.2437343358396,-518.05,0.00013238000624809097
498.75,-518.05,9.400558954605543e-05
-501.25,-515.5437343358395,-0.00013961098872485855
-498.7437343358396,-515.5437343358395,-0.00016178159131227147
-496.2374686716792,-515.5437343358395,-0.00013775637371641307
-493.7312030075188,-515.5437343358395,-0.0001277131761034456
-491.2249373433584,-515.5437343358395,-0.00012039817200551905
-488.718671679198,-515.5437343358395,-0.00011302637951544812
-486.2124060150376,-515.5437343358395,-9.95275516973068e-05
-483.7061403508772,-515.5437343358395,-8.851963033825987e-05
-481.1998746867168,-515.5437343358395,-8.021967083839045e-05
-478.6936090225564,-515.5437343358395,-6.984742160747102e-05
-476.187343358396,-515.5437343358395,-6.020437997717194e-05
-473.68107769423557,-515.5437343358395,-5.422535940511911e-05
-471.1748120300752,-515.5437343358395,-4.8572373342588156e-05
-468.6685463659148,-515.5437343358395,-4.50134863206623e-05
-466.1622807017544,-515.5437343358395,-4.208591125886097e-05
-463.656015037594,-515.5437343358395,-3.908610579927717e-05
-461.14974937343356,-515.5437343358395,-3.485211463594398e-05
-458.6434837092732,-515.5437343358395,-3.1109700348887556e-05
-456.1372180451128,-515.5437343358395,-2.8207577502268902e-05
-453.6309523809524,-515.5437343358395,-2.7346266047712383e-05
-451.124686716792,-515.5437343358395,-2.752920472955537e-05
-448.61842105263156,-515.5437343358395,-2.8393172255541266e-05
-446.1121553884712,-515.5437343358395,-2.298302538451326e-05
-443.60588972431077,-515.5437343358395,-1.6846996636728645e-05
-441.0996240601504,-515.5437343358395,-1.2439886188668076e-05
-438.59335839599,-515.5437343358395,-1.1242365822043844e-05
-436.08709273182956,-515.5437343358395,-1.3483748267819401e-05
-433.5808270676692,-515.5437343358395,-1.6060129056814157e-05
-431.07456140350877,-515.5437343358395,-1.6118420241684927e-05
-428.5682957393484,-515.5437343358395,-1.2172546094282912e-05
-426.062030075188,-515.5437343358395,-6.2720339758812755e-06
-423.55576441102755,-515.5437343358395,-5.0025673159759915e-06
-421.0494987468672,-515.5437343358395,-7.957649883975489e-06
-418.54323308270676,-515.5437343358395,-1.1349742668330538e-05
-416.0369674185464,-515.5437343358395,-1.1896672118668397e-05
-413.530701754386,-515.5437343358395,-1.160927887679773e-05
-411.02443609022555,-515.5437343358395,-1.1996777281145526e-05
-408.5181704260652,-515.5437343358395,-1.244050493017526e-05
-406.01190476190476,-515.5437343358395,-9.449824040592976e-06
-403.5056390977444,-515.5437343358395,1.0207003918885082e-06
-400.99937343358397,-515.5437343358395,8.033560398097445e-06
-398.49310776942355,-515.5437343358395,4.395407133585134e-06
-395.9868421052632,-515.5437343358395,-1.9527143124793353e-06
-393.48057644110276,-515.5437343358395,-4.24331192914279e-06
-390.9743107769424,-515.5437343358395,-3.907390898259714e-06
-388.46804511278197,-515.5437343358395,-3.7740082896365915e-06
-385.96177944862154,-515.5437343358395,-3.410563953093259e-06
-383.4555137844612,-515.5437343358395,-2.838037959415034e-06
-380.94924812030075,-515.5437343358395,-1.3324705330136695e-06
-378.4429824561404,-515.5437343358395,-1.9458769088420553e-06
-375.93671679197996,-515.5437343358395,-3.023591839706951e-06
-373.43045112781954,-515.5437343358395,8.153010292196112e-07
-370.9241854636591,-515.5437343358395,4.574644139020762e-06
-368.41791979949875,-515.5437343358395,4.83296692021013e-06
