x,y,strain_value
-45.10964912280707,-518.05,-0.0006507366054032923
-42.60338345864665,-518.05,-0.0006410848506792875
-40.09711779448622,-518.05,-0.0006189340458302047
-37.59085213032586,-518.05,-0.0005967832409811224
-35.08458646616543,-518.05,-0.0005746324361320394
-32.57832080200507,-518.05,-0.0005666985491584337
-30.072055137844643,-518.05,-0.000559521776154528
-27.56578947368422,-518.05,-0.0005523450031506221
-25.059523809523853,-518.05,-0.0005971618998910558
-22.55325814536343,-518.05,-0.0006372359888199157
-20.046992481203006,-518.05,-0.0006624666202983645
-17.54072681704264,-518.05,-0.0006349605093303245
-15.034461152882216,-518.05,-0.0006175132665516519
-12.528195488721849,-518.05,-0.0006000660237729796
-10.021929824561425,-518.05,-0.0005810201516260768
-7.515664160401002,-518.05,-0.0005579425601513371
-5.009398496240635,-518.05,-0.0005361572614464465
-2.5031328320802118,-518.05,-0.0005683434516522017
0.0031328320801549125,-518.05,-0.0006002839030121653
2.5093984962405784,-518.05,-0.0006006040730270812
5.015664160401002,-518.05,-0.000595500810791977
7.521929824561369,-518.05,-0.0006210934669189616
10.028195488721792,-518.05,-0.0006469617431439202
12.534461152882159,-518.05,-0.0006728300193688783
15.040726817042582,-518.05,-0.0006688330966607999
17.546992481203006,-518.05,-0.0006624912229198771
20.05325814536343,-518.05,-0.0006561493491789543
22.55952380952374,-518.05,-0.00064852940495629
25.065789473684163,-518.05,-0.0006397928307337872
27.572055137844586,-518.05,-0.0006310562565112844
30.07832080200501,-518.05,-0.0006150951547966042
32.58458646616543,-518.05,-0.0005940336721942125
35.09085213032574,-518.05,-0.0005985908019533022
37.59711779448617,-518.05,-0.00063893520265102
40.10338345864659,-518.05,-0.0006675454516016152
42.609649122807014,-518.05,-0.0006940390056667555
45.11591478696744,-518.05,-0.0007205325597318957
47.62218045112775,-518.05,-0.0007299207047054488
50.12844611528817,-518.05,-0.000720610920996252
52.634711779448594,-518.05,-0.0007113011372870552
55.14097744360902,-518.05,-0.0007001583573258988
