x,y,strain_value
-370.9241854636591,-518.05,5.811109864926743e-05
-368.41791979949875,-518.05,5.863964368283361e-05
-365.9116541353384,-518.05,5.8201501532250816e-05
-363.40538847117796,-518.05,5.7665658224078e-05
-360.89912280701753,-518.05,5.7129814915905e-05
-358.3928571428571,-518.05,5.5541129370573095e-05
-355.88659147869674,-518.05,5.390934502020658e-05
-353.3803258145364,-518.05,5.227756066984008e-05
-350.87406015037595,-518.05,7.499632640377057e-05
-348.36779448621553,-518.05,8.304438425563955e-05
-345.8615288220551,-518.05,9.132795777628274e-05
-343.35526315789474,-518.05,8.713518278038433e-05
-340.8489974937344,-518.05,7.532244671640885e-05
-338.34273182957395,-518.05,6.406027352964336e-05
-335.8364661654135,-518.05,6.433499444180329e-05
-333.3302005012531,-518.05,6.97417042981468e-05
-330.82393483709274,-518.05,7.514841415449025e-05
-328.31766917293237,-518.05,7.250545554297048e-05
-325.81140350877195,-518.05,6.451595594617072e-05
-323.3051378446115,-518.05,5.652645634937095e-05
-320.7988721804511,-518.05,5.702257284797017e-05
-318.29260651629073,-518.05,5.858858319751189e-05
-315.78634085213037,-518.05,6.049924919646122e-05
-313.28007518796994,-518.05,7.433500066542842e-05
-310.7738095238095,-518.05,8.817075213439558e-05
-308.2675438596491,-518.05,9.578727483711861e-05
-305.7612781954887,-518.05,9.384953726369556e-05
-303.25501253132836,-518.05,9.232366229157998e-05
-300.74874686716794,-518.05,7.282583415791908e-05
-298.2424812030075,-518.05,6.282452363130076e-05
-295.7362155388471,-518.05,5.2823213104682215e-05
-293.2299498746867,-518.05,4.519670908194999e-05
-290.72368421052636,-518.05,7.362408561831676e-05
-288.21741854636593,-518.05,0.0001020514621546842
-285.7111528822055,-518.05,0.0001304788386910515
-283.2048872180451,-518.05,0.00010653296356954974
-280.6986215538847,-518.05,8.044611353680913e-05
-278.19235588972435,-518.05,4.2986500377687545e-05
-275.68609022556393,-518.05,3.740868027193782e-05
-273.1798245614035,-518.05,4.734016613801684e-05
-270.6735588972431,-518.05,5.756430254171801e-05
-268.1672932330827,-518.05,6.369811502361612e-05
-265.66102756892235,-518.05,6.926631558436797e-05
-263.1547619047619,-518.05,7.397477979931286e-05
-260.6484962406015,-518.05,7.102800506908972e-05
-258.1422305764411,-518.05,6.808123033886653e-05
-255.6359649122807,-518.05,0.00010852460302987612
-253.12969924812032,-518.05,0.0001187119598637428
-250.62343358395992,-518.05,7.712433576318494e-05
-248.1171679197995,-518.05,6.504061522767108e-05
-245.6109022556391,-518.05,6.517145734078249e-05
-243.1046365914787,-518.05,5.859999486563886e-05
-240.59837092731829,-518.05,4.743993756250445e-05
-238.09210526315792,-518.05,3.6279880259370335e-05
-235.5858395989975,-518.05,4.1145407100351334e-05
-233.07957393483713,-518.05,5.479016699419189e-05
-230.5733082706767,-518.05,6.84349268880328e-05
-228.06704260651628,-518.05,7.100583394216505e-05
-225.56077694235591,-518.05,6.36266843171522e-05
-223.0545112781955,-518.05,5.446594813671533e-05
-220.54824561403512,-518.05,6.430482207636816e-05
-218.0419799498747,-518.05,7.161264213415719e-05
-215.53571428571428,-518.05,7.892046219194613e-05
-213.0294486215539,-518.05,7.732703008686762e-05
-210.5231829573935,-518.05,7.119518619971743e-05
-208.01691729323312,-518.05,6.506334231256731e-05
-205.5106516290727,-518.05,6.526301006290167e-05
-203.00438596491227,-518.05,6.78016153595086e-05
-200.4981203007519,-518.05,6.486199397043022e-05
-197.99185463659148,-518.05,5.1919241963140674e-05
-195.48558897243112,-518.05,7.500477602370117e-05
-192.9793233082707,-518.05,7.789633137908176e-05
-190.47305764411027,-518.05,6.59555134187093e-05
-187.9667919799499,-518.05,5.8571547897195866e-05
-185.46052631578948,-518.05,7.224944306865846e-05
-182.9542606516291,-518.05,8.592733824012058e-05
-180.4479949874687,-518.05,9.143812966756386e-05
-177.94172932330827,-518.05,6.965884273078254e-05
-175.4354636591479,-518.05,4.7879555794001826e-05
-172.92919799498748,-518.05,2.610026885722056e-05
-170.4229323308271,-518.05,4.07137793049861e-07
-167.91666666666669,-518.05,-1.292090430034437e-05
-165.41040100250626,-518.05,-2.4046074086311918e-05
-162.9041353383459,-518.05,7.372458453421818e-06
