x,y,strain_value
-300.74874686716794,-515.5437343358395,-0.000715038801912553
-298.2424812030075,-515.5437343358395,-0.000659995368234585
-295.7362155388471,-515.5437343358395,-0.0006049519345566168
-293.2299498746867,-515.5437343358395,-0.0006143506450639582
-290.72368421052636,-515.5437343358395,-0.0006448832438994944
-288.21741854636593,-515.5437343358395,-0.00046740483221142357
-285.7111528822055,-515.5437343358395,-0.00033715163999023973
-283.2048872180451,-515.5437343358395,-0.00042715983644650536
-280.6986215538847,-515.5437343358395,-0.0007630108396058376
-278.19235588972435,-515.5437343358395,-0.0006934292869836856
-275.68609022556393,-515.5437343358395,-0.0007110418041701196
-273.1798245614035,-515.5437343358395,-0.0008118316660529165
-270.6735588972431,-515.5437343358395,-0.0008867414797295934
-268.1672932330827,-515.5437343358395,-0.0008235665091524416
-265.66102756892235,-515.5437343358395,-0.0007254989810951003
-263.1547619047619,-515.5437343358395,-0.0006918189767336697
-260.6484962406015,-515.5437343358395,-0.0007226147123458452
-258.1422305764411,-515.5437343358395,-0.0007134344770506709
-255.6359649122807,-515.5437343358395,-0.000375630763403892
-253.12969924812032,-515.5437343358395,-0.0005088690091898974
-250.62343358395992,-515.5437343358395,-0.0007467127419482037
-248.1171679197995,-515.5437343358395,-0.0007674240895889624
-245.6109022556391,-515.5437343358395,-0.0008325990276316419
-243.1046365914787,-515.5437343358395,-0.0008663441725331557
-240.59837092731829,-515.5437343358395,-0.000803459489559303
-238.09210526315792,-515.5437343358395,-0.0007272286120380329
