X,Y,displacement_x,displacement_y,displacement_z
350.88032581453626,466.91240601503756,-0.00034400695147570215,0.0032676142537981494,-0.0033910060495390168
353.3865914786967,466.91240601503756,-0.00024507175999369794,0.0032307502936265147,-0.0034647278794002886
355.8928571428571,466.91240601503756,-0.00014087747143690248,0.003190696055107541,-0.0035293991283115844
358.39912280701753,466.91240601503756,-2.8648997711615857e-05,0.003165859290244724,-0.0035813077551789456
360.90538847117784,466.91240601503756,8.564332017848027e-05,0.00313189326412174,-0.003627672533083944
363.41165413533827,466.91240601503756,0.00020456923199431456,0.0030993123913787184,-0.0036711129006289415
365.9179197994987,466.91240601503756,0.0003243844066950068,0.003069838279985488,-0.0036990592992172137
368.4241854636591,466.91240601503756,0.0004436634454452502,0.0030426433712160547,-0.003710185474337412
370.93045112781954,466.91240601503756,0.0005620343908073652,0.0030147567612111804,-0.0037128509778487414
373.43671679197985,466.91240601503756,0.0006799753662172238,0.0029801918510097285,-0.003709682927317739
375.94298245614027,466.91240601503756,0.0008003788796219218,0.002940795641026224,-0.0036757094553981034
378.4492481203007,466.91240601503756,0.0009173729881781901,0.0028995151019803843,-0.003646526183930577
380.9555137844611,466.91240601503756,0.0010324403032950205,0.0028675722300361274,-0.003598013696614964
383.46177944862154,466.91240601503756,0.0011448257252327182,0.0028440120283925656,-0.0035342003721327247
385.96804511278185,466.91240601503756,0.0012524923000626494,0.0028228250450969754,-0.0034668093249278433
388.4743107769423,466.91240601503756,0.0013510747649889679,0.002796028906086873,-0.0033835228830469887
390.9805764411027,466.91240601503756,0.0014448084728311097,0.002770761546680771,-0.003292343766288856
393.4868421052631,466.91240601503756,0.0015302569257044701,0.00274738299809702,-0.0031942840632301797
395.99310776942355,466.91240601503756,0.0016128245696626394,0.0027239474987647313,-0.0030957990654220243
398.49937343358386,466.91240601503756,0.001690118935705358,0.002704110513364348,-0.0029798943700341607
401.0056390977443,466.91240601503756,0.0017570208239974544,0.002690885213028887,-0.0028572589443352043
403.5119047619047,466.91240601503756,0.0018118842207557073,0.002681815874794225,-0.0027250276306849974
406.0181704260651,466.91240601503756,0.0018587140386186586,0.0026671839443825917,-0.0025964348087344847
408.52443609022555,466.91240601503756,0.0018978020270462405,0.0026509152879455023,-0.0024685631579546784
411.03070175438586,466.91240601503756,0.001931487643035113,0.0026423488661641236,-0.0023447626699245536
413.5369674185463,466.91240601503756,0.0019616609179035297,0.002656232047521818,-0.002213138871685908
416.0432330827067,466.91240601503756,0.001978765491388137,0.0026390554884502112,-0.002069208181561767
418.54949874686713,466.91240601503756,0.0019924200906524044,0.0026183090250857747,-0.001931568824553197
421.05576441102755,466.91240601503756,0.0020029414989458875,0.0026050663971698166,-0.0018047087031888857
423.56203007518786,466.91240601503756,0.0020078293244893105,0.002602540473991161,-0.0016804965287351987
426.0682957393483,466.91240601503756,0.0020018537309217307,0.002604805255412204,-0.0015586601964489122
428.5745614035087,466.91240601503756,0.0019918741910622977,0.002621785505456549,-0.0014378870957130001
431.08082706766913,466.91240601503756,0.0019801194900501136,0.0026225294321238473,-0.001327010039972419
433.58709273182956,466.91240601503756,0.001964484204027362,0.0026093916934091187,-0.0012232475103795579
436.09335839598987,466.91240601503756,0.001948249015887301,0.0026111095392110204,-0.0011096732029381008
438.5996240601503,466.91240601503756,0.0019312085476419695,0.002603742605508103,-0.0010142592473710464
441.1058897243107,466.91240601503756,0.001910496117481901,0.0026187331331645647,-0.0009098918453103713
443.61215538847114,466.91240601503756,0.0018853275127926016,0.0026041105938313523,-0.0008398374414983565
446.11842105263156,466.91240601503756,0.0018644760507835827,0.0026026298305633464,-0.0007730794857552121
448.62468671679187,466.91240601503756,0.0018471544881791448,0.0025988285326988985,-0.0006842983502845528
451.1309523809523,466.91240601503756,0.001831239283325558,0.0025934179372130313,-0.0006043557429008951
453.6372180451127,466.91240601503756,0.0018175666550773173,0.002583565318778157,-0.0005452624335939945
456.14348370927314,466.91240601503756,0.0018063310038955933,0.002578352475553496,-0.00047790869669693797
458.64974937343356,466.91240601503756,0.0017966085198824952,0.0025558128187272515,-0.0004153814220124733
461.156015037594,466.91240601503756,0.001789650346613061,0.002528395707808051,-0.0003635699181341652
463.6622807017543,466.91240601503756,0.0017931498818525024,0.002498398467271698,-0.00032526745304801606
466.1685463659147,466.91240601503756,0.0018015199635958259,0.0024640926544816978,-0.0002892415213922269
468.67481203007515,466.91240601503756,0.0018144869061158125,0.0024260140118759718,-0.00025563625334772567
471.18107769423557,466.91240601503756,0.0018362647373767287,0.0023779199466541817,-0.00022676072394798379
473.687343358396,466.91240601503756,0.0018705352478632985,0.0023042161623964517,-0.0001950303665299279
476.1936090225563,466.91240601503756,0.0019126742188390524,0.0022190416878221492,-0.00016705420471667826
478.6998746867167,466.91240601503756,0.001965629641737079,0.0021215613528429603,-0.00014405737147937003
481.20614035087715,466.91240601503756,0.0020189165581116055,0.0020041018456510014,-0.00011919638533537858
483.7124060150376,466.91240601503756,0.0020715284909485674,0.001858437639676208,-9.286366326698011e-05
486.218671679198,466.91240601503756,0.0021306558995184,0.0016817192849816545,-6.7779359799698e-05
488.7249373433583,466.91240601503756,0.0022264892188089665,0.0014984893107837733,-0.00010440965354101567
491.23120300751873,466.91240601503756,0.0021191356443790704,0.0012499473527691379,-4.947883757052594e-05
493.73746867167915,466.91240601503756,0.0017397393555688573,0.0009133570117555326,1.77508085788709e-05
496.2437343358396,466.91240601503756,0.0010194290416620348,0.0004960109183136737,6.035509266866912e-05
498.75,466.91240601503756,2.5398690041557715e-17,1.1621547969331135e-17,3.0527153884530412e-18
-501.25,469.418671679198,-3.792551626417364e-17,1.6273866410128475e-17,-1.4446848927200454e-17
-498.7437343358396,469.418671679198,-0.0009034275551655593,0.0005058441731597232,-5.605974923820481e-06
-496.2374686716792,469.418671679198,-0.0014589407332054108,0.0009413874365344789,0.00013013288313094623
-493.7312030075188,469.418671679198,-0.0017652624298053832,0.0012854474114335536,0.00021756463364329414
-491.2249373433584,469.418671679198,-0.0018175573069654208,0.0015341620731061955,0.00025475277628551695
-488.718671679198,469.418671679198,-0.0016878219616188832,0.001721275241299613,0.0002836767777448684
-486.2124060150376,469.418671679198,-0.0015602246026325554,0.0018981494409832,0.0003404926611971907
-483.7061403508772,469.418671679198,-0.0014374834733675399,0.0020484184314150822,0.0003948072457144887
-481.1998746867168,469.418671679198,-0.0013270052841047237,0.0021780348251963463,0.00044300179253591016
-478.6936090225564,469.418671679198,-0.001226790717434896,0.0022829195051562935,0.0004799138969222584
-476.187343358396,469.418671679198,-0.0011323229309674,0.0023719325064258377,0.0005120984620814059
-473.68107769423557,469.418671679198,-0.0010464564671662667,0.0024486123570317594,0.0005450980768517232
-471.1748120300752,469.418671679198,-0.0009712099561302925,0.0025154362312146826,0.0005826783306937405
-468.6685463659148,469.418671679198,-0.0008945434082464017,0.002577632907809891,0.0006115950751343516
-466.1622807017544,469.418671679198,-0.0008239538293022266,0.0026336170063347023,0.0006411336901190725
-463.656015037594,469.418671679198,-0.0007594717450353583,0.0026834668166648324,0.000671315998708588
-461.14974937343356,469.418671679198,-0.0007013674755091225,0.0027284888020275106,0.0006995945798073475
-458.6434837092732,469.418671679198,-0.000649704263928179,0.00277516394966439,0.0007152419414656743
-456.1372180451128,469.418671679198,-0.0005940897773813204,0.0028181910582855455,0.0007291378911344097
-453.6309523809524,469.418671679198,-0.0005395052723223887,0.0028616587073571997,0.0007665308841477551
-451.124686716792,469.418671679198,-0.0005074506023989721,0.002872524333583088,0.0008084623762383786
-448.61842105263156,469.418671679198,-0.00047165975722442946,0.0029035682757159046,0.0008280816471990864
-446.1121553884712,469.418671679198,-0.0004387420632288485,0.0029463678510366627,0.0008331551378705338
-443.60588972431077,469.418671679198,-0.0003990008810520379,0.0029693412695538696,0.0008607236605224232
-441.0996240601504,469.418671679198,-0.0003597724665768612,0.002992475527860777,0.0008792750927373692
-438.59335839599,469.418671679198,-0.00031775576628771717,0.003012372658428505,0.0008876363833975894
-436.08709273182956,469.418671679198,-0.0002735867214140428,0.003027453490542885,0.0008863982024814642
-433.5808270676692,469.418671679198,-0.00023722573042463902,0.0030480154983949176,0.0008996602928421254
-431.07456140350877,469.418671679198,-0.00022143625951355627,0.003088456124884913,0.000949542317098554
-428.5682957393484,469.418671679198,-0.00020182490414544154,0.0031089123742067304,0.000971158096853098
-426.062030075188,469.418671679198,-0.00017714357581076465,0.003116774188422153,0.0009735412039324445
-423.55576441102755,469.418671679198,-0.00015064926289267528,0.0031293790831603274,0.0009751349490452705
-421.0494987468672,469.418671679198,-0.00012624304931955813,0.0031480557773404844,0.0009807111034969783
-418.54323308270676,469.418671679198,-0.00010167207874600852,0.003169842948244121,0.0009923430108755304
-416.0369674185464,469.418671679198,-7.184294969546461e-05,0.0031985882620739112,0.0010215009049540239
-413.530701754386,469.418671679198,-5.011747034761482e-05,0.0031976760424079365,0.0010320499710329432
-411.02443609022555,469.418671679198,-3.1065438704282064e-05,0.003197434718489061,0.0010468583645284182
-408.5181704260652,469.418671679198,-1.1182895490982967e-05,0.0031999477363025357,0.0010631819152096772
-406.01190476190476,469.418671679198,9.708499638036677e-06,0.003193383325958219,0.001098201532920087
-403.5056390977444,469.418671679198,3.175881576524412e-05,0.0031902426818413974,0.0011232861378568724
-400.99937343358397,469.418671679198,5.2294957994011516e-05,0.0032027435720649927,0.0011137046518733618
-398.49310776942355,469.418671679198,6.658636999360759e-05,0.003218482145314618,0.0011078954870313788
-395.9868421052632,469.418671679198,8.256121167258493e-05,0.003221010472603637,0.0011131872607614707
-393.48057644110276,469.418671679198,9.429289722372543e-05,0.003227608481875004,0.0011217306640258133
-390.9743107769424,469.418671679198,9.893450086875204e-05,0.003236441293316072,0.0011329778507732152
-388.46804511278197,469.418671679198,0.00011488122250000776,0.003239802139922921,0.0011383422861586034
-385.96177944862154,469.418671679198,0.00013005738783801088,0.0032403542152812733,0.0011538112674128705
-383.4555137844612,469.418671679198,0.00014230970820195134,0.003233626741506472,0.001180475134307617
-380.94924812030075,469.418671679198,0.00015365056969952163,0.0032422114531991514,0.0011838620596926193
-378.4429824561404,469.418671679198,0.0001654564282873488,0.0032489571518063,0.0011818721852971856
-375.93671679197996,469.418671679198,0.00017874174181396123,0.0032436585259045594,0.0011930675848272952
-373.43045112781954,469.418671679198,0.0001797607323122408,0.0032528914395626583,0.0012015683869434823
-370.9241854636591,469.418671679198,0.0001805543675462554,0.0032497132610579816,0.0012133207607600551
-368.41791979949875,469.418671679198,0.00018849951318471574,0.003254508054303986,0.0012272498600135189
-365.9116541353384,469.418671679198,0.0001942449456353125,0.0032530746595538103,0.0012354210155722737
-363.40538847117796,469.418671679198,0.00019861982281851434,0.003247602188605338,0.0012466936859836595
-360.89912280701753,469.418671679198,0.0002069160906744409,0.0032388225875850146,0.0012444394640117066
-358.3928571428571,469.418671679198,0.00021613979071116718,0.003238583076345623,0.0012586150943760712
-355.88659147869674,469.418671679198,0.0002228949010320683,0.003238847717848105,0.0012770429562390458
-353.3803258145364,469.418671679198,0.00022557818643661388,0.0032478517168457854,0.0012762213965530466
-350.87406015037595,469.418671679198,0.0002266584386186256,0.003245797897674008,0.0012881527690776033
-348.36779448621553,469.418671679198,0.00022745871374926327,0.0032427865685964985,0.0013145997677981242
-345.8615288220551,469.418671679198,0.0002268040250851253,0.00324859045468859,0.0013271955248722015
-343.35526315789474,469.418671679198,0.00022652740910329564,0.003238974675757289,0.0013258538512049443
-340.8489974937344,469.418671679198,0.0002265857911347433,0.003233920820398894,0.00132541128651435
-338.34273182957395,469.418671679198,0.000226953424821194,0.0032405067758435042,0.0013406413564978216
-335.8364661654135,469.418671679198,0.00022211984722892786,0.0032428786491645314,0.0013487448317333565
-333.3302005012531,469.418671679198,0.00021727505875847124,0.0032381281700501396,0.0013525216069074284
-330.82393483709274,469.418671679198,0.00021805822486957265,0.0032403644888261505,0.0013559674880586558
-328.31766917293237,469.418671679198,0.00021965451592140863,0.0032417282222183042,0.0013616838688422475
-325.81140350877195,469.418671679198,0.00021338956156627672,0.0032377968718940234,0.0013715938823189691
-323.3051378446115,469.418671679198,0.00020798595252643693,0.003235958904990205,0.0013799926751893823
-320.7988721804511,469.418671679198,0.00020095853398055627,0.003224040608878957,0.0013838789488374908
-318.29260651629073,469.418671679198,0.00019493701433913693,0.003201823009672037,0.0013870343021873135
-315.78634085213037,469.418671679198,0.00018411143260308542,0.003204952475771419,0.0013969557262128538
-313.28007518796994,469.418671679198,0.00016981255203469701,0.003211530102213891,0.0014085471306382073
-310.7738095238095,469.418671679198,0.00015924915791282876,0.0032138954681725958,0.0014172249698008886
-308.2675438596491,469.418671679198,0.00015242125023748055,0.003212048573647532,0.001422989243700898
-305.7612781954887,469.418671679198,0.00014759303833398207,0.0032058556909889077,0.0014273894295220432
-303.25501253132836,469.418671679198,0.00013969074107941166,0.0031898910680462655,0.0014486547837958528
-300.74874686716794,469.418671679198,0.00013190081644718572,0.003176467213863582,0.0014653791785621522
-298.2424812030075,469.418671679198,0.00012521907635049007,0.003172646275065218,0.0014667145031269225
-295.7362155388471,469.418671679198,0.00011877660759473123,0.00317696864685651,0.0014688932878182109
-293.2299498746867,469.418671679198,0.00010985088755554646,0.0031773378606133685,0.0014799129283679345
-290.72368421052636,469.418671679198,9.857427785928945e-05,0.0031769460583391806,0.0014833685438252096
-288.21741854636593,469.418671679198,8.575722414545698e-05,0.0031716183801249456,0.0014731329128249814
-285.7111528822055,469.418671679198,7.656585067880815e-05,0.0031820060618947053,0.0014740733518204244
-283.2048872180451,469.418671679198,6.907582485847616e-05,0.0031892194574267515,0.0014759449340040435
-280.6986215538847,469.418671679198,6.193832816329086e-05,0.0032021256082506912,0.0014795778085268626
-278.19235588972435,469.418671679198,5.184392509089752e-05,0.0032026183554636663,0.0014699844747625872
-275.68609022556393,469.418671679198,3.323408079536332e-05,0.003188998358580212,0.0014512992373342517
-273.1798245614035,469.418671679198,6.148365909019314e-06,0.0031631912472144677,0.0014254908869234249
-270.6735588972431,469.418671679198,-4.304190779913747e-06,0.0031689923469301502,0.0014702575734432087
-268.1672932330827,469.418671679198,-1.0788224002126254e-05,0.0031737490979349726,0.0015145567774920046
-265.66102756892235,469.418671679198,-1.7969988789768048e-05,0.0031701712314152245,0.001543771595577454
-263.1547619047619,469.418671679198,-2.895216307013245e-05,0.0031666003846614636,0.0015483577107230568
-260.6484962406015,469.418671679198,-4.902453510237624e-05,0.0031754590539247083,0.001534318318475057
-258.1422305764411,469.418671679198,-7.595284390308848e-05,0.003174049616957111,0.0015202713852973922
-255.6359649122807,469.418671679198,-9.901556674980605e-05,0.0031511816739774046,0.0015203205855460335
-253.12969924812032,469.418671679198,-0.00010951295726680821,0.0031594692562670365,0.001518728256179122
-250.62343358395992,469.418671679198,-0.00012279217792674163,0.003161236821959979,0.0015111343026686253
-248.1171679197995,469.418671679198,-0.00013388679874720786,0.003159374727856653,0.0015173224023153275
-245.6109022556391,469.418671679198,-0.00014614676331203792,0.0031511927015490213,0.0015152101707471039
-243.1046365914787,469.418671679198,-0.00015880575026518687,0.0031426441492596077,0.0015120824553841324
-240.59837092731829,469.418671679198,-0.00017401628183220773,0.003141310293253648,0.0015118575442896133
-238.09210526315792,469.418671679198,-0.0002021052465114709,0.00316127495002451,0.0015165904351648414
-235.5858395989975,469.418671679198,-0.0002245150575920094,0.0031724172844972117,0.0015197382928615422
-233.07957393483713,469.418671679198,-0.00024125668540492725,0.003174385770570249,0.0015213465249708834
-230.5733082706767,469.418671679198,-0.00025491220505796306,0.0031697091275120584,0.0015215493235149276
-228.06704260651628,469.418671679198,-0.00027727033671845854,0.003172586396346138,0.0015201355842717763
-225.56077694235591,469.418671679198,-0.0002985692128399654,0.0031862602725062426,0.0015082228951328477
-223.0545112781955,469.418671679198,-0.00031792603983602923,0.003200253638720957,0.0014941229936983312
-220.54824561403512,469.418671679198,-0.0003386300546165305,0.0032079996484489686,0.0014806683839047902
-218.0419799498747,469.418671679198,-0.00036921279280043533,0.0031944098637583665,0.001482415833753535
-215.53571428571428,469.418671679198,-0.00039815194281578607,0.0031698107907090095,0.0014760494584645837
-213.0294486215539,469.418671679198,-0.0004264407374501841,0.0031467210689861743,0.0014703486209276114
-210.5231829573935,469.418671679198,-0.00044963935708352507,0.0031239307354905626,0.0014673552481150407
-208.01691729323312,469.418671679198,-0.00046103793143472863,0.0031273150981850862,0.0014750481595121909
-205.5106516290727,469.418671679198,-0.00048027189697511836,0.0031282994901152155,0.0014683227989470118
-203.00438596491227,469.418671679198,-0.0005074216117571628,0.0031266621920759924,0.0014471531411237829
-200.4981203007519,469.418671679198,-0.0005308925594539073,0.003123486766176134,0.0014344751549644622
-197.99185463659148,469.418671679198,-0.0005520940313873568,0.00311811168105336,0.0014258943707583726
-195.48558897243112,469.418671679198,-0.0005725880547180796,0.003109408015821057,0.0014179590152612995
-192.9793233082707,469.418671679198,-0.0005924823015504141,0.0030963568196227115,0.001410042788811559
-190.47305764411027,469.418671679198,-0.000621767700649621,0.003113677695003976,0.0013940533881545167
-187.9667919799499,469.418671679198,-0.0006528649838255379,0.0031275628359284592,0.0013783969614226555
-185.46052631578948,469.418671679198,-0.0006838140441827306,0.0031405373613115363,0.001366799129056539
-182.9542606516291,469.418671679198,-0.0007147372814045238,0.0031452288094064185,0.0013515290925952591
-180.4479949874687,469.418671679198,-0.0007426678645680745,0.0031263534880357434,0.0013349451534555188
-177.94172932330827,469.418671679198,-0.0007663928382904182,0.0031303297072213937,0.001304401792425015
-175.4354636591479,469.418671679198,-0.0007907754790552802,0.0031332194291886937,0.0012783972974305096
-172.92919799498748,469.418671679198,-0.0008143052966443264,0.003132205174893938,0.001241828095221517
-170.4229323308271,469.418671679198,-0.0008471836536865625,0.0031264873218872996,0.0012191207214677687
-167.91666666666669,469.418671679198,-0.0008781296198018398,0.0031196482945153744,0.0011987553565776334
-165.41040100250626,469.418671679198,-0.0009087492578421546,0.003116468196235984,0.001178088048021595
-162.9041353383459,469.418671679198,-0.0009417703466484673,0.0031196039179002023,0.001158660796176227
-160.39786967418547,469.418671679198,-0.000972726844838861,0.003106482187350352,0.00113708746882672
-157.8916040100251,469.418671679198,-0.0010033870701820007,0.0031217837110759667,0.0011056926555362777
-155.38533834586468,469.418671679198,-0.0010354995270352393,0.0031276683303153555,0.0010926979966303107
-152.87907268170426,469.418671679198,-0.0010660286467129869,0.0031321320034652747,0.0010857907709381504
-150.3728070175439,469.418671679198,-0.0010989153095737289,0.0031356417187430492,0.0010572196270035223
-147.86654135338347,469.418671679198,-0.0011360657969580372,0.0031333098733358484,0.0010230776197140258
-145.3602756892231,469.418671679198,-0.0011754637056623563,0.0031265763039607553,0.0009835639843410282
-142.85401002506268,469.418671679198,-0.0012065419023885777,0.003121934965035242,0.0009461977364287411
-140.34774436090225,469.418671679198,-0.0012347895278229035,0.003111965009263024,0.0009030712642919426
-137.8414786967419,469.418671679198,-0.0012655472514864813,0.0031206517392708836,0.0008494765842657957
-135.33521303258146,469.418671679198,-0.0013041104183635396,0.0031360457360245617,0.0008030055693804784
-132.8289473684211,469.418671679198,-0.001340288666562626,0.003123116454437836,0.00076235995096419
-130.32268170426067,469.418671679198,-0.001375591509939912,0.0031342154184532296,0.0007270401116643073
-127.81641604010025,469.418671679198,-0.0014125514714164878,0.003144855396442879,0.0007154219289481787
-125.31015037593988,469.418671679198,-0.0014513935594098802,0.0031678590825439884,0.0006847493310855039
-122.80388471177946,469.418671679198,-0.0014945140155209072,0.0031704766004262397,0.0006343380235800713
-120.2976190476191,469.418671679198,-0.0015333820766385434,0.0031625465065636873,0.0005733614576639792
-117.79135338345867,469.418671679198,-0.00156587405050262,0.0031554213327269712,0.0005035414223769231
-115.28508771929825,469.418671679198,-0.0016088554556896787,0.0031561603284926487,0.0004185571792887289
-112.77882205513788,469.418671679198,-0.0016553592998090295,0.0031550939277829554,0.00035351690239600217
-110.27255639097746,469.418671679198,-0.001698192806522972,0.003146280028224538,0.0002895661605247604
-107.76629072681709,469.418671679198,-0.0017374530349004735,0.003132178203069614,0.00022653445634652984
-105.26002506265667,469.418671679198,-0.0017705669125106895,0.0031227085415444548,0.00014671585646626253
-102.75375939849624,469.418671679198,-0.0017976401174769258,0.003120849513090644,6.818200655724022e-05
-100.24749373433588,469.418671679198,-0.0018380058582001435,0.0031208736282868636,-6.037757745081772e-06
-97.74122807017545,469.418671679198,-0.001877461447987625,0.0031249507192610344,-9.081227539944427e-05
-95.23496240601509,469.418671679198,-0.00191283304175271,0.0031292813496272896,-0.00017329491636633963
-92.72869674185466,469.418671679198,-0.0019448849199681887,0.003126579070832356,-0.0002596289266598617
-90.22243107769424,469.418671679198,-0.001976133218849726,0.0031134065820815388,-0.0003613729596085941
-87.71616541353387,469.418671679198,-0.0020055875296301757,0.003106019985430286,-0.0004510658924730993
-85.20989974937345,469.418671679198,-0.0020447202690358005,0.0031251206207024503,-0.0005222300292886936
-82.70363408521308,469.418671679198,-0.0020801969011240446,0.003131754994427305,-0.0006097983281284751
-80.19736842105266,469.418671679198,-0.002110826803400155,0.003128483543529202,-0.0007149074571968081
-77.69110275689223,469.418671679198,-0.0021369961654918246,0.0031248871593976195,-0.0008188929656305318
-75.18483709273187,469.418671679198,-0.002160036503026561,0.0031204358645608083,-0.0009304517294090394
-72.67857142857144,469.418671679198,-0.002181355240773178,0.0031279997450934906,-0.0010416290769561672
-70.17230576441108,469.418671679198,-0.0021983923514826294,0.003130383113006358,-0.0011574025809554574
-67.66604010025065,469.418671679198,-0.002220412040034784,0.003138373529012621,-0.0012897093889819272
-65.15977443609023,469.418671679198,-0.0022357807546546722,0.0031363424772808575,-0.0014189208092341883
-62.653508771929864,469.418671679198,-0.002241204622289835,0.0031318083279455455,-0.0015573616204896566
-60.14724310776944,469.418671679198,-0.0022397924075373186,0.0031358752495415664,-0.0017031985920078802
-57.640977443609074,469.418671679198,-0.002239930482175731,0.0031344866090952006,-0.0018384071283830854
-55.13471177944865,469.418671679198,-0.0022427539521700105,0.003118446064289888,-0.0019810748410444886
-52.62844611528823,469.418671679198,-0.002239869438721929,0.00311883225205806,-0.00212342381291956
-50.12218045112786,469.418671679198,-0.002227407604449074,0.003122959416335968,-0.0022448356947108
-47.61591478696744,469.418671679198,-0.002199953114556251,0.0031242824146250603,-0.0023887491973061887
-45.10964912280707,469.418671679198,-0.0021593585644096537,0.0031202922213367885,-0.00256215113199187
-42.60338345864665,469.418671679198,-0.0021131456111642436,0.0031150479738483853,-0.002728609770776704
-40.09711779448622,469.418671679198,-0.002063873001320488,0.0031211041233361807,-0.0028891107130291313
-37.59085213032586,469.418671679198,-0.002010299127616152,0.0031403928815701265,-0.003048012508462044
-35.08458646616543,469.418671679198,-0.001959397415146749,0.0031530787624527183,-0.00320043465853495
-32.57832080200507,469.418671679198,-0.001892060431396178,0.0031561906215925757,-0.00333824635496271
-30.072055137844643,469.418671679198,-0.0018067203731016552,0.003167603478784868,-0.0034818570070722756
-27.56578947368422,469.418671679198,-0.0017185610817992457,0.0031765556862832917,-0.003633362381220107
-25.059523809523853,469.418671679198,-0.001623506158247416,0.003187155372431953,-0.003781488323816051
-22.55325814536343,469.418671679198,-0.0015138674551382362,0.003207917221139775,-0.0039094827419943546
-20.046992481203006,469.418671679198,-0.0014010725346029877,0.0032535395244858373,-0.004018137694195257
-17.54072681704264,469.418671679198,-0.0012838168023193292,0.003294085255796061,-0.004119755907615657
-15.034461152882216,469.418671679198,-0.001158873608245079,0.0033133873214010357,-0.004209151849028431
-12.528195488721849,469.418671679198,-0.0010245819385256423,0.003301000376401305,-0.004284752492101751
-10.021929824561425,469.418671679198,-0.0008830797914459433,0.003266074915818907,-0.004349311352305286
-7.515664160401002,469.418671679198,-0.0007471703294716012,0.0032686384497145893,-0.004400501751826497
-5.009398496240635,469.418671679198,-0.0006064220562767691,0.0032493139263281233,-0.004443996502416759
-2.5031328320802118,469.418671679198,-0.00046552379939633544,0.003224706976981388,-0.004471245979653427
0.0031328320801549125,469.418671679198,-0.0003160767603399176,0.0032192075107340375,-0.004483356468388551
2.5093984962405784,469.418671679198,-0.00016508457614514905,0.0032291305412900173,-0.004495016659636892
5.015664160401002,469.418671679198,-1.726630740742958e-05,0.0032193192879638537,-0.004469971880498611
7.521929824561369,469.418671679198,0.000128333086997805,0.0032170006721762737,-0.004437708002720184
10.028195488721792,469.418671679198,0.0002684919716622123,0.003201620761567103,-0.004400001252398111
12.534461152882159,469.418671679198,0.00040913074410780094,0.0032044628866364747,-0.004335709826646451
15.040726817042582,469.418671679198,0.0005418818573828558,0.0032060644404874905,-0.004244536010340958
17.546992481203006,469.418671679198,0.0006738443794944939,0.0032067532652202777,-0.00417153338651945
20.05325814536343,469.418671679198,0.000797907664207679,0.003208393492386529,-0.004080839533127871
22.55952380952374,469.418671679198,0.0009156620870525206,0.0032154387138245023,-0.00398140696019826
25.065789473684163,469.418671679198,0.0010242884417556014,0.003220790608111426,-0.003849279509076355
27.572055137844586,469.418671679198,0.0011247856618430876,0.0032268192161363043,-0.0037087943109761325
30.07832080200501,469.418671679198,0.0012106442770032967,0.0032270594921683772,-0.0035687293261835312
32.58458646616543,469.418671679198,0.0012828671965592919,0.0032148211766966873,-0.00343418007603909
35.09085213032574,469.418671679198,0.0013554628632337585,0.0032169348428151964,-0.0033091482557081465
37.59711779448617,469.418671679198,0.0014214652549390122,0.0032237155833039106,-0.003175778266462375
40.10338345864659,469.418671679198,0.0014820611030942664,0.003233312523313061,-0.003027077141200829
42.609649122807014,469.418671679198,0.001532921469962071,0.003233624686918924,-0.00286917027359485
45.11591478696744,469.418671679198,0.0015746030768581365,0.003231686634247959,-0.002706794544193116
47.62218045112775,469.418671679198,0.001603389655115633,0.0032379513124000856,-0.0025636387491979515
50.12844611528817,469.418671679198,0.0016280142463312157,0.0032401103104137737,-0.002423604810377746
52.634711779448594,469.418671679198,0.0016523217722652606,0.003237030101794308,-0.00227412519378906
55.14097744360902,469.418671679198,0.0016597076540406912,0.0032505819839795513,-0.0021287027957685102
57.64724310776944,469.418671679198,0.0016539304499237173,0.003273377853335387,-0.0019903913253928726
60.15350877192975,469.418671679198,0.0016464284993591644,0.003283876759537701,-0.0018550490641009805
62.659774436090174,469.418671679198,0.0016372018023470328,0.003282078702586495,-0.0017226760118928223
65.1660401002506,469.418671679198,0.0016265194757443136,0.0032756199702276166,-0.001590312239380019
67.67230576441102,469.418671679198,0.0016154123361727093,0.003282498554226279,-0.001469123333293923
70.17857142857144,469.418671679198,0.0016015880444861011,0.0032829980099859137,-0.0013587824375004436
72.68483709273175,469.418671679198,0.0015849969373168916,0.0032778347793584518,-0.0012590300410077354
75.19110275689218,469.418671679198,0.0015622396468722138,0.0032917686848912236,-0.0011442426178510255
77.6973684210526,469.418671679198,0.0015349720141853956,0.003302155180142567,-0.001035429626361511
80.20363408521303,469.418671679198,0.0014991122683232858,0.0033055968508602608,-0.0009288320483314394
82.70989974937345,469.418671679198,0.001467092340015545,0.0033059000790862563,-0.0008388265533340085
85.21616541353376,469.418671679198,0.0014439206850072664,0.003297584206470066,-0.0007461290343813745
87.72243107769418,469.418671679198,0.001413054083252869,0.0033182287455217553,-0.0006610119025401282
90.2286967418546,469.418671679198,0.00137589006926705,0.00333800044215127,-0.0005914551584360756
92.73496240601503,469.418671679198,0.001340233603956816,0.0033361679268663932,-0.0005139999473392717
95.24122807017545,469.418671679198,0.0013016413904763568,0.00335463212933948,-0.00042514607636620665
97.74749373433576,469.418671679198,0.001259698216301955,0.00336427451794084,-0.00034928656537224547
100.25375939849619,469.418671679198,0.001214404081433607,0.003365095092670476,-0.00028642141435738464
102.76002506265661,469.418671679198,0.0011666706921149579,0.0033770528918998293,-0.0002065353485707586
